0,(oxtwlxo|-16:-24.-17|0|126000|75)
1,{"Pokemon"[464]}{"Experience"[176113]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[73]}{"ItemData"[]}{"NickName"[]}{"Level"[52]}{"OT"[126000]}{"Ability"[116]}{"Status"[]}{"Nature"[14]}{"CatchLocation"[Victory Road]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[157]}{"CatchMethod"[caught at]}{"Friendship"[141]}{"isShiny"[0]}{"Attack1"[57,15,15]}{"Attack2"[529,10,10]}{"Attack3"[359,10,10]}{"Attack4"[498,20,20]}{"HP"[195]}{"EVs"[4,68,55,42,30,48]}{"IVs"[25,4,10,27,28,9]}{"AdditionalData"[]}
1,{"Pokemon"[7]}{"Experience"[0]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[0]}{"ItemData"[]}{"NickName"[]}{"Level"[1]}{"OT"[183233]}{"Ability"[67]}{"Status"[]}{"Nature"[12]}{"CatchLocation"[Daycare]}{"CatchTrainer"[SunnyD]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[102]}{"isShiny"[0]}{"Attack1"[145,30,30]}{"Attack2"[44,25,25]}{"Attack3"[352,20,20]}{"Attack4"[401,10,10]}{"HP"[11]}{"EVs"[0,0,0,0,0,0]}{"IVs"[1,25,18,16,4,28]}{"AdditionalData"[]}
1,{"Pokemon"[212]}{"Experience"[52066]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[57]}{"ItemData"[]}{"NickName"[]}{"Level"[37]}{"OT"[126000]}{"Ability"[68]}{"Status"[]}{"Nature"[11]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[196]}{"isShiny"[0]}{"Attack1"[13,10,10]}{"Attack2"[210,20,20]}{"Attack3"[17,35,35]}{"Attack4"[206,40,40]}{"HP"[99]}{"EVs"[1,19,5,18,6,11]}{"IVs"[1,16,7,27,9,28]}{"AdditionalData"[]}
2,(oxtwlxo|-16:-58.-6|0|126000|77)
2,{"Pokemon"[26]}{"Experience"[194051]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[108]}{"ItemData"[]}{"NickName"[Pika]}{"Level"[57]}{"OT"[126000]}{"Ability"[9]}{"Status"[]}{"Nature"[14]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[255]}{"isShiny"[0]}{"Attack1"[85,15,15]}{"Attack2"[97,30,30]}{"Attack3"[186,10,10]}{"Attack4"[87,10,10]}{"HP"[149]}{"EVs"[38,71,74,34,43,251]}{"IVs"[16,23,20,10,0,19]}{"AdditionalData"[]}
2,{"Pokemon"[322]}{"Experience"[31466]}{"Gender"[1]}{"EggSteps"[0]}{"Item"[57]}{"ItemData"[]}{"NickName"[]}{"Level"[31]}{"OT"[126000]}{"Ability"[86]}{"Status"[]}{"Nature"[23]}{"CatchLocation"[Safari Zone]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[181]}{"CatchMethod"[caught at]}{"Friendship"[103]}{"isShiny"[0]}{"Attack1"[174,10,10]}{"Attack2"[481,15,15]}{"Attack3"[414,10,10]}{"Attack4"[436,15,15]}{"HP"[78]}{"EVs"[0,11,0,3,0,2]}{"IVs"[1,0,27,26,25,0]}{"AdditionalData"[]}
2,{"Pokemon"[464]}{"Experience"[182080]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[73]}{"ItemData"[]}{"NickName"[]}{"Level"[52]}{"OT"[126000]}{"Ability"[116]}{"Status"[]}{"Nature"[14]}{"CatchLocation"[Victory Road]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[157]}{"CatchMethod"[caught at]}{"Friendship"[141]}{"isShiny"[0]}{"Attack1"[57,15,15]}{"Attack2"[529,10,10]}{"Attack3"[359,10,10]}{"Attack4"[498,20,20]}{"HP"[195]}{"EVs"[5,83,56,45,34,50]}{"IVs"[25,4,10,27,28,9]}{"AdditionalData"[]}
2,{"Pokemon"[154]}{"Experience"[119823]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[117]}{"ItemData"[]}{"NickName"[Chika]}{"Level"[50]}{"OT"[126000]}{"Ability"[65]}{"Status"[]}{"Nature"[5]}{"CatchLocation"[at New Bark Town]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[As a gift from Prof. Elm]}{"Friendship"[230]}{"isShiny"[0]}{"Attack1"[34,15,15]}{"Attack2"[75,25,25]}{"Attack3"[80,10,10]}{"Attack4"[77,35,35]}{"HP"[164]}{"EVs"[68,82,103,51,47,159]}{"IVs"[31,13,16,4,16,17]}{"AdditionalData"[]}
2,{"Pokemon"[18]}{"Experience"[168930]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[91]}{"ItemData"[]}{"NickName"[]}{"Level"[55]}{"OT"[126000]}{"Ability"[51]}{"Status"[]}{"Nature"[4]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[255]}{"isShiny"[0]}{"Attack1"[33,35,35]}{"Attack2"[28,15,15]}{"Attack3"[19,15,15]}{"Attack4"[211,25,25]}{"HP"[162]}{"EVs"[19,143,58,59,29,162]}{"IVs"[7,16,20,4,29,24]}{"AdditionalData"[]}
2,{"Pokemon"[212]}{"Experience"[75775]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[0]}{"ItemData"[]}{"NickName"[]}{"Level"[42]}{"OT"[126000]}{"Ability"[68]}{"Status"[]}{"Nature"[11]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[208]}{"isShiny"[0]}{"Attack1"[13,10,10]}{"Attack2"[404,15,15]}{"Attack3"[17,35,35]}{"Attack4"[206,40,40]}{"HP"[111]}{"EVs"[2,27,10,33,12,18]}{"IVs"[1,16,7,27,9,28]}{"AdditionalData"[]}
3,(oxtwlxo|-12:-56.-18|0|126000|77)
3,{"Pokemon"[26]}{"Experience"[201004]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[108]}{"ItemData"[]}{"NickName"[Pika]}{"Level"[58]}{"OT"[126000]}{"Ability"[9]}{"Status"[]}{"Nature"[14]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[255]}{"isShiny"[0]}{"Attack1"[85,15,15]}{"Attack2"[97,30,30]}{"Attack3"[186,10,10]}{"Attack4"[87,10,10]}{"HP"[152]}{"EVs"[38,71,74,34,43,251]}{"IVs"[16,23,20,10,0,19]}{"AdditionalData"[]}
3,{"Pokemon"[464]}{"Experience"[191860]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[73]}{"ItemData"[]}{"NickName"[]}{"Level"[53]}{"OT"[126000]}{"Ability"[116]}{"Status"[]}{"Nature"[14]}{"CatchLocation"[Victory Road]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[157]}{"CatchMethod"[caught at]}{"Friendship"[145]}{"isShiny"[0]}{"Attack1"[57,15,15]}{"Attack2"[529,10,10]}{"Attack3"[359,10,10]}{"Attack4"[498,20,20]}{"HP"[198]}{"EVs"[5,100,63,48,38,54]}{"IVs"[25,4,10,27,28,9]}{"AdditionalData"[]}
3,{"Pokemon"[257]}{"Experience"[105832]}{"Gender"[1]}{"EggSteps"[0]}{"Item"[138]}{"ItemData"[]}{"NickName"[]}{"Level"[48]}{"OT"[126000]}{"Ability"[66]}{"Status"[]}{"Nature"[16]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[226]}{"isShiny"[0]}{"Attack1"[299,10,10]}{"Attack2"[163,20,20]}{"Attack3"[64,35,35]}{"Attack4"[136,10,10]}{"HP"[144]}{"EVs"[4,39,61,26,18,122]}{"IVs"[19,29,20,26,9,17]}{"AdditionalData"[]}
3,{"Pokemon"[18]}{"Experience"[170301]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[91]}{"ItemData"[]}{"NickName"[]}{"Level"[56]}{"OT"[126000]}{"Ability"[51]}{"Status"[]}{"Nature"[4]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[255]}{"isShiny"[0]}{"Attack1"[33,35,35]}{"Attack2"[119,20,20]}{"Attack3"[19,15,15]}{"Attack4"[211,25,25]}{"HP"[165]}{"EVs"[19,145,58,59,33,163]}{"IVs"[7,16,20,4,29,24]}{"AdditionalData"[]}
3,{"Pokemon"[212]}{"Experience"[121986]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[57]}{"ItemData"[]}{"NickName"[]}{"Level"[49]}{"OT"[126000]}{"Ability"[68]}{"Status"[]}{"Nature"[11]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[223]}{"isShiny"[0]}{"Attack1"[400,15,15]}{"Attack2"[404,15,15]}{"Attack3"[17,35,35]}{"Attack4"[206,40,40]}{"HP"[128]}{"EVs"[3,46,16,51,18,27]}{"IVs"[1,16,7,27,9,28]}{"AdditionalData"[]}
3,{"Pokemon"[154]}{"Experience"[119823]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[117]}{"ItemData"[]}{"NickName"[Chika]}{"Level"[50]}{"OT"[126000]}{"Ability"[65]}{"Status"[]}{"Nature"[5]}{"CatchLocation"[at New Bark Town]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[As a gift from Prof. Elm]}{"Friendship"[231]}{"isShiny"[0]}{"Attack1"[34,15,15]}{"Attack2"[75,25,25]}{"Attack3"[80,10,10]}{"Attack4"[77,35,35]}{"HP"[164]}{"EVs"[68,82,103,51,47,159]}{"IVs"[31,13,16,4,16,17]}{"AdditionalData"[]}
4,(oxtwlxo|-20:-36.-46|0|126000|77)
4,{"Pokemon"[26]}{"Experience"[204618]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[108]}{"ItemData"[]}{"NickName"[Pika]}{"Level"[58]}{"OT"[126000]}{"Ability"[9]}{"Status"[]}{"Nature"[14]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[255]}{"isShiny"[0]}{"Attack1"[85,15,15]}{"Attack2"[97,30,30]}{"Attack3"[186,10,10]}{"Attack4"[87,10,10]}{"HP"[152]}{"EVs"[38,71,74,34,43,251]}{"IVs"[16,23,20,10,0,19]}{"AdditionalData"[]}
4,{"Pokemon"[18]}{"Experience"[171351]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[91]}{"ItemData"[]}{"NickName"[]}{"Level"[56]}{"OT"[126000]}{"Ability"[51]}{"Status"[]}{"Nature"[4]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[255]}{"isShiny"[0]}{"Attack1"[33,35,35]}{"Attack2"[119,20,20]}{"Attack3"[19,15,15]}{"Attack4"[211,25,25]}{"HP"[165]}{"EVs"[19,145,59,59,37,163]}{"IVs"[7,16,20,4,29,24]}{"AdditionalData"[]}
4,{"Pokemon"[53]}{"Experience"[32497]}{"Gender"[1]}{"EggSteps"[0]}{"Item"[0]}{"ItemData"[]}{"NickName"[]}{"Level"[31]}{"OT"[126000]}{"Ability"[7]}{"Status"[]}{"Nature"[15]}{"CatchLocation"[Route 38]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[caught at]}{"Friendship"[127]}{"isShiny"[0]}{"Attack1"[185,20,20]}{"Attack2"[44,25,25]}{"Attack3"[252,10,10]}{"Attack4"[6,20,20]}{"HP"[90]}{"EVs"[1,8,4,4,4,5]}{"IVs"[28,22,12,1,27,4]}{"AdditionalData"[]}
4,{"Pokemon"[212]}{"Experience"[149102]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[0]}{"ItemData"[]}{"NickName"[]}{"Level"[53]}{"OT"[126000]}{"Ability"[68]}{"Status"[]}{"Nature"[11]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[240]}{"isShiny"[0]}{"Attack1"[400,15,15]}{"Attack2"[404,15,15]}{"Attack3"[442,15,15]}{"Attack4"[206,40,40]}{"HP"[138]}{"EVs"[3,55,34,67,30,151]}{"IVs"[1,16,7,27,9,28]}{"AdditionalData"[]}
4,{"Pokemon"[257]}{"Experience"[126286]}{"Gender"[1]}{"EggSteps"[0]}{"Item"[57]}{"ItemData"[]}{"NickName"[]}{"Level"[51]}{"OT"[126000]}{"Ability"[66]}{"Status"[]}{"Nature"[16]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[240]}{"isShiny"[0]}{"Attack1"[299,10,10]}{"Attack2"[163,20,20]}{"Attack3"[413,15,15]}{"Attack4"[136,10,10]}{"HP"[152]}{"EVs"[4,50,61,37,20,125]}{"IVs"[19,29,20,26,9,17]}{"AdditionalData"[]}
4,{"Pokemon"[464]}{"Experience"[205717]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[73]}{"ItemData"[]}{"NickName"[]}{"Level"[54]}{"OT"[126000]}{"Ability"[116]}{"Status"[]}{"Nature"[14]}{"CatchLocation"[Victory Road]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[157]}{"CatchMethod"[caught at]}{"Friendship"[157]}{"isShiny"[0]}{"Attack1"[498,20,20]}{"Attack2"[57,15,15]}{"Attack3"[359,10,10]}{"Attack4"[529,10,10]}{"HP"[202]}{"EVs"[6,126,76,51,46,177]}{"IVs"[25,4,10,27,28,9]}{"AdditionalData"[]}
5,(oxtwlxo|-8:-3.-40|0|126000|77)
5,{"Pokemon"[26]}{"Experience"[209422]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[108]}{"ItemData"[]}{"NickName"[Pika]}{"Level"[59]}{"OT"[126000]}{"Ability"[9]}{"Status"[]}{"Nature"[14]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[255]}{"isShiny"[0]}{"Attack1"[85,15,15]}{"Attack2"[97,30,30]}{"Attack3"[186,10,10]}{"Attack4"[87,10,10]}{"HP"[154]}{"EVs"[38,71,74,34,43,251]}{"IVs"[16,23,20,10,0,19]}{"AdditionalData"[]}
5,{"Pokemon"[464]}{"Experience"[235443]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[73]}{"ItemData"[]}{"NickName"[]}{"Level"[57]}{"OT"[126000]}{"Ability"[116]}{"Status"[]}{"Nature"[14]}{"CatchLocation"[Victory Road]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[157]}{"CatchMethod"[caught at]}{"Friendship"[173]}{"isShiny"[0]}{"Attack1"[498,20,20]}{"Attack2"[57,15,15]}{"Attack3"[359,10,10]}{"Attack4"[444,5,5]}{"HP"[213]}{"EVs"[11,129,85,51,46,189]}{"IVs"[25,4,10,27,28,9]}{"AdditionalData"[]}
5,{"Pokemon"[212]}{"Experience"[163691]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[0]}{"ItemData"[]}{"NickName"[]}{"Level"[54]}{"OT"[126000]}{"Ability"[68]}{"Status"[]}{"Nature"[11]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[249]}{"isShiny"[0]}{"Attack1"[400,15,15]}{"Attack2"[404,15,15]}{"Attack3"[442,15,15]}{"Attack4"[206,40,40]}{"HP"[140]}{"EVs"[3,67,57,70,34,162]}{"IVs"[1,16,7,27,9,28]}{"AdditionalData"[]}
5,{"Pokemon"[176]}{"Experience"[33132]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[0]}{"ItemData"[]}{"NickName"[]}{"Level"[34]}{"OT"[126000]}{"Ability"[55]}{"Status"[]}{"Nature"[3]}{"CatchLocation"[Pokemon Center]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[222]}{"isShiny"[0]}{"Attack1"[273,10,10]}{"Attack2"[186,10,10]}{"Attack3"[246,5,5]}{"Attack4"[227,5,5]}{"HP"[84]}{"EVs"[0,5,3,8,6,5]}{"IVs"[8,24,12,24,9,18]}{"AdditionalData"[]}
5,{"Pokemon"[133]}{"Experience"[30332]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[57]}{"ItemData"[]}{"NickName"[]}{"Level"[31]}{"OT"[126000]}{"Ability"[50]}{"Status"[]}{"Nature"[15]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[193]}{"isShiny"[0]}{"Attack1"[343,40,40]}{"Attack2"[28,15,15]}{"Attack3"[44,25,25]}{"Attack4"[98,30,30]}{"HP"[76]}{"EVs"[0,11,0,3,0,2]}{"IVs"[4,16,31,7,9,4]}{"AdditionalData"[]}
5,{"Pokemon"[272]}{"Experience"[38209]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[0]}{"ItemData"[]}{"NickName"[]}{"Level"[35]}{"OT"[131987]}{"Ability"[44]}{"Status"[]}{"Nature"[15]}{"CatchLocation"[Daycare]}{"CatchTrainer"[DarthFikus]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[185]}{"isShiny"[0]}{"Attack1"[428,15,15]}{"Attack2"[61,20,20]}{"Attack3"[72,15,15]}{"Attack4"[267,20,20]}{"HP"[110]}{"EVs"[1,3,4,7,0,6]}{"IVs"[26,4,3,2,18,18]}{"AdditionalData"[]}
6,(oxtwlxo|-6:-6.-20|0|126000|77)
6,{"Pokemon"[464]}{"Experience"[247904]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[73]}{"ItemData"[]}{"NickName"[]}{"Level"[58]}{"OT"[126000]}{"Ability"[116]}{"Status"[]}{"Nature"[14]}{"CatchLocation"[Victory Road]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[157]}{"CatchMethod"[caught at]}{"Friendship"[176]}{"isShiny"[0]}{"Attack1"[498,20,20]}{"Attack2"[57,15,15]}{"Attack3"[359,10,10]}{"Attack4"[444,5,5]}{"HP"[217]}{"EVs"[11,129,85,51,46,189]}{"IVs"[25,4,10,27,28,9]}{"AdditionalData"[]}
6,{"Pokemon"[212]}{"Experience"[169842]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[0]}{"ItemData"[]}{"NickName"[]}{"Level"[55]}{"OT"[126000]}{"Ability"[68]}{"Status"[]}{"Nature"[11]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[251]}{"isShiny"[0]}{"Attack1"[400,15,15]}{"Attack2"[404,15,15]}{"Attack3"[442,15,15]}{"Attack4"[206,40,40]}{"HP"[142]}{"EVs"[3,67,58,76,38,164]}{"IVs"[1,16,7,27,9,28]}{"AdditionalData"[]}
6,{"Pokemon"[18]}{"Experience"[172564]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[91]}{"ItemData"[]}{"NickName"[]}{"Level"[56]}{"OT"[126000]}{"Ability"[51]}{"Status"[]}{"Nature"[4]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[255]}{"isShiny"[0]}{"Attack1"[33,35,35]}{"Attack2"[119,20,20]}{"Attack3"[19,15,15]}{"Attack4"[211,25,25]}{"HP"[165]}{"EVs"[19,147,62,60,37,164]}{"IVs"[7,16,20,4,29,24]}{"AdditionalData"[]}
6,{"Pokemon"[196]}{"Experience"[69863]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[57]}{"ItemData"[]}{"NickName"[]}{"Level"[41]}{"OT"[126000]}{"Ability"[28]}{"Status"[]}{"Nature"[15]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[226]}{"isShiny"[0]}{"Attack1"[343,40,40]}{"Attack2"[28,15,15]}{"Attack3"[44,25,25]}{"Attack4"[387,5,5]}{"HP"[105]}{"EVs"[0,11,0,14,0,2]}{"IVs"[4,16,31,7,9,4]}{"AdditionalData"[]}
6,{"Pokemon"[26]}{"Experience"[211850]}{"Gender"[0]}{"EggSteps"[0]}{"Item"[108]}{"ItemData"[]}{"NickName"[Pika]}{"Level"[59]}{"OT"[126000]}{"Ability"[9]}{"Status"[]}{"Nature"[14]}{"CatchLocation"[Daycare]}{"CatchTrainer"[oxtwlxo]}{"CatchBall"[5]}{"CatchMethod"[obtained at]}{"Friendship"[255]}{"isShiny"[0]}{"Attack1"[85,15,15]}{"Attack2"[97,30,30]}{"Attack3"[186,10,10]}{"Attack4"[87,10,10]}{"HP"[154]}{"EVs"[38,71,74,34,43,251]}{"IVs"[16,23,20,10,0,19]}{"AdditionalData"[]}
